PcanvID,SymbolID,MUX,Name,UNIT,OutputFormat,DataType,Factor,Offset,BitStart,BitLength,DataFormat,DisplayMode,Minimum,Maximum,DefaultValue,VALKey,EffectiveDate,EndDate,IsActive,LastUpdate,AdjBitStart,StartBucket,EndBucket
1151,2365479471,,PCrh_en_SuspRemoteCtrl2,,,,1.00000000,.00000000,50,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.937000000,50,7,7
1152,2365479471,,PCrh_en_SuspCtrlRefusal,,,,1.00000000,.00000000,56,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.940000000,56,8,8
1153,2362584865,,PCbo_en_RHProhibitAutoSusp,,,,1.00000000,.00000000,58,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.950000000,58,8,8
1154,2362584865,,PCbo_en_RHKneelReqSS,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.953000000,2,1,1
1155,2362584865,,PCbo_en_RHKneelReqCS,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.957000000,4,1,1
1156,2362584865,,PCbo_en_RHNomLevelReqF,,,,1.00000000,.00000000,8,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.960000000,8,2,2
1157,2362584865,,PCbo_en_RHNomLevelReqR,,,,1.00000000,.00000000,12,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.963000000,12,2,2
1158,2362584865,,PCbo_en_RHProhibitAirSusp,,,,1.00000000,.00000000,52,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.970000000,52,7,7
1159,2362519329,,PCbo_uin_RHLevelPresetFSS_xx,,,,.10000000,-3200.00000000,0,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.980000000,0,1,2
1160,2362519329,,PCbo_uin_RHLevelPresetFCS_xx,,,,.10000000,-3200.00000000,16,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.983000000,16,3,4
1161,2362519329,,PCbo_uin_RHLevelPresetRSS_xx,,,,.10000000,-3200.00000000,32,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.987000000,32,5,6
1162,2362519329,,PCbo_uin_RHLevelPresetRCS_xx,,,,.10000000,-3200.00000000,48,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.990000000,48,7,8
1163,2566805807,,PCrh_uin_RelLevelSSF_mm,,,,.10000000,-3200.00000000,0,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:32.997000000,0,1,2
1164,2566805807,,PCrh_uin_RelLevelCSF_mm,,,,.10000000,-3200.00000000,16,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33,16,3,4
1165,2566805807,,PCrh_uin_RelLevelSSR_mm,,,,.10000000,-3200.00000000,32,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.007000000,32,5,6
1166,2566805807,,PCrh_uin_RelLevelCSR_mm,,,,.10000000,-3200.00000000,48,16,1,,-3200.0000,3353.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.010000000,48,7,8
1167,2566891297,,PCbo_bo_DCEnable,,,,1.00000000,.00000000,0,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.020000000,0,1,1
1168,2566891297,,PCbo_uin_DC24VCmd_v,,,,.10000000,.00000000,8,16,1,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.023000000,8,2,3
1169,2566891255,,PCdc_usi_OutputV_v,,,,.10000000,.00000000,8,9,1,,.0000,51.1000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.030000000,8,2,3
1170,2566891255,,PCdc_usi_OutputI_a,,,,1.00000000,.00000000,24,9,1,,.0000,511.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.037000000,24,4,5
1171,2566891255,,PCdc_usi_OutputP_kw,,,,.05000000,.00000000,40,8,1,,.0000,12.7500,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.040000000,40,6,6
1172,2566891255,,PCdc_usi_InputI_a,,,,.20000000,.00000000,48,8,1,,.0000,51.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.043000000,48,7,7
1173,2566891255,,PCdc_usi_HeatsinkT_c,,,,1.00000000,-40.00000000,56,8,1,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.047000000,56,8,8
1174,2566891255,,PCdc_en_Enabled,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.050000000,0,1,1
1175,2566891255,,PCdc_en_OverTemp,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.053000000,2,1,1
1176,2566891255,,PCdc_en_Status,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.057000000,4,1,1
1177,2566890999,,PCdc_usi_IOut1_a,,,,1.00000000,.00000000,0,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.063000000,0,1,1
1178,2566890999,,PCdc_usi_IOut2_a,,,,1.00000000,.00000000,8,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.067000000,8,2,2
1179,2566890999,,PCdc_usi_IOut3_a,,,,1.00000000,.00000000,16,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.070000000,16,3,3
1180,2566890999,,PCdc_usi_P12V_v,,,,.06250000,.00000000,24,8,1,,.0000,15.9375,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.073000000,24,4,4
1181,2566890999,,PCdc_usi_CDCT_c,,,,1.00000000,-40.00000000,32,8,1,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.080000000,32,5,5
1182,2566890999,,PCdc_usi_DAC_v,,,,.06250000,.00000000,40,8,1,,.0000,15.9375,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.083000000,40,6,6
1183,2566890999,,PCdc_usi_InputV_v,,,,4.00000000,.00000000,48,8,1,,.0000,1020.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.087000000,48,7,7
1184,2566890999,,PCdc_usi_SWVer,,,,1.00000000,.00000000,56,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.090000000,56,8,8
1185,2566831883,,PCabs_uin_FAxleSpd_kph,,,,.00390625,.00000000,0,16,1,,.0000,255.9961,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.100000000,0,1,2
1186,2566831883,,PCabs_usi_RelSpdSSF_kph,,,,.06250000,-7.81250000,16,8,1,,-7.8125,8.1250,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.103000000,16,3,3
1187,2566831883,,PCabs_usi_RelSpdCSF_kph,,,,.06250000,-7.81250000,24,8,1,,-7.8125,8.1250,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.107000000,24,4,4
1188,2566831883,,PCabs_usi_RelSpdSSR_kph,,,,.06250000,-7.81250000,32,8,1,,-7.8125,8.1250,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.110000000,32,5,5
1189,2566831883,,PCabs_usi_RelSpdCSR_kph,,,,.06250000,-7.81250000,40,8,1,,-7.8125,8.1250,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.117000000,40,6,6
1190,2498691873,,PCbo_usi_AvailableRegenP_kw,,,,2.00000000,.00000000,56,8,1,,.0000,510.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.123000000,56,8,8
1191,2498691873,,PCbo_usi_AvailableMotorP_kw,,,,2.00000000,.00000000,48,8,1,,.0000,510.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.127000000,48,7,7
1192,2498691873,,PCbo_usi_Watchdog_xx,,,,1.00000000,.00000000,8,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.130000000,8,2,2
1193,2498691873,,PCbo_en_PTDesiredGear,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.133000000,0,1,1
1194,2498691873,,PCbo_en_PTDNR,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.137000000,2,1,1
1195,2498691873,,PCbo_usi_Accel_pct,,,,.40000000,.00000000,16,8,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.140000000,16,3,3
1196,2498691873,,PCbo_usi_Brake_pct,,,,.40000000,.00000000,24,8,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.147000000,24,4,4
1197,2498691873,,PCbo_usi_CoolantT_c,,,,1.00000000,-40.00000000,32,8,1,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.153000000,32,5,5
1198,2498699523,,PCpt_int_Spd_mph,,,,.10000000,.00000000,8,16,1,,-3276.8000,3276.7000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.163000000,8,2,3
1199,2498699523,,PCpt_usi_MotorAvailPower_pct,,,,.40000000,.00000000,24,8,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.167000000,24,4,4
1200,2498699523,,PCpt_usi_Watchdog_xx,,,,1.00000000,.00000000,32,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.170000000,32,5,5
1201,2498699523,,PCpt_usi_RegenAvailPower_pct,,,,.40000000,.00000000,56,8,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.173000000,56,8,8
1202,2498699523,,PCpt_usi_TransTemp_c,,,,1.00000000,-40.00000000,48,8,1,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.177000000,48,7,7
1203,2498699523,,PCpt_en_RequestedGear,,,,1.00000000,.00000000,6,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.180000000,6,1,1
1204,2498699523,,PCpt_en_PresentGear,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.187000000,0,1,1
1205,2498699523,,PCpt_en_Clutch1State,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.190000000,2,1,1
1206,2498699523,,PCpt_en_Clutch2State,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.193000000,4,1,1
1207,2498699523,,PCpt_usi_ShiftState_xx,,,,1.00000000,.00000000,40,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.197000000,40,6,6
1208,2298375691,,PCabs_uin_WheelSpdSSF_kph,,,,.00390625,.00000000,0,16,1,,.0000,255.9961,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.203000000,0,1,2
1209,2298375691,,PCabs_uin_WheelSpdCSF_kph,,,,.00390625,.00000000,16,16,1,,.0000,255.9961,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.207000000,16,3,4
1210,2298375691,,PCabs_uin_WheelSpdSSR_kph,,,,.00390625,.00000000,32,16,1,,.0000,255.9961,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.210000000,32,5,6
1211,2298375691,,PCabs_uin_WheelSpdCSR_kph,,,,.00390625,.00000000,48,16,1,,.0000,255.9961,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.213000000,48,7,8
1212,2565475121,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.223000000,0,1,1
1213,2565537561,,PCac_dat_TimeDatePGN,,,,1.00000000,.00000000,7,24,0,,.0000,16777215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.233000000,0,1,3
1214,2565815073,,PCbo_usi_CP3CmdSpd_pct,,,,.50000000,.00000000,24,8,1,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.240000000,24,4,4
1215,2565815073,,PCbo_uin_CP3CmdSpd_rpm,,,,.50000000,.00000000,8,16,1,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.243000000,8,2,3
1216,2565815073,,PCbo_en_CP3CmdDir,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.250000000,0,1,1
1217,2565815073,,PCbo_en_CP3CmdPHold,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.253000000,2,1,1
1218,2566806049,,PCbo_en_RHSecurityDevice,,,,1.00000000,.00000000,32,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.260000000,32,5,5
1219,2566834713,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.267000000,0,1,1
1220,2566906137,,PCac_en_IdleUpStatus,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.273000000,4,1,1
1221,2566906137,,PCac_en_MainStatusSwitch,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.277000000,6,1,1
1222,2566906137,,PCac_usi_InteriorTempSetpoint_f,,,,1.00000000,-96.00000000,8,8,1,,-96.0000,159.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.283000000,8,2,2
1223,2566906137,,PCac_en_FailStatus,,,,1.00000000,.00000000,24,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.287000000,24,4,4
1224,2566906137,,PCac_en_HVACOperMode,,,,1.00000000,.00000000,28,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:33.290000000,28,4,4
